ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,5MA,10MA,30MA,MACD,MACDsignal,MACDhist,slowk,slowd,slowj,score
600196.SH,20200825,54.41,54.6,52.82,52.98,54.31,-1.33,-2.4489,522909.93,2802035.8680000002,53.34,55.178,57.821999999999996,1.479477821943604,3.595714493792733,-2.116236671849129,8.853051475331249,8.05815116292772,10.442852100138301,0.29964188
600196.SH,20200826,53.5,55.06,53.06,53.24,52.98,0.26,0.4908,829590.72,4493331.44,53.34,55.178,57.821999999999996,1.0909978365273858,3.0947711623396637,-2.0037733258122783,10.606865590954401,9.99072484012332,11.839147092616566,0.288546913
600196.SH,20200827,52.83,52.99,50.88,52.68,53.24,-0.56,-1.0518,676089.62,3514005.205,53.34,55.178,57.821999999999996,0.7295277871383021,2.621722487299391,-1.892194700161089,10.995699906606,10.151872324297237,12.683355071223529,0.36458095799999996
600196.SH,20200828,53.88,56.59,52.96,56.23,52.68,3.55,6.7388,1201178.6,6618168.47,54.194,52.049,57.821999999999996,0.7212019332051014,2.2416183764805333,-1.520416443275432,27.84146426577331,16.481343254444592,50.56170628843075,0.376226292
600196.SH,20200831,56.23,56.25,54.5,54.82,56.23,-1.41,-2.5076,720581.1,3971660.485,54.194,52.049,57.821999999999996,0.5939813703434211,1.9120909752531108,-1.3181096049096896,43.27208177278402,27.369748648387798,75.07674802157645,0.27843006600000003
600196.SH,20200901,54.0,54.61,52.9,53.7,54.82,-1.12,-2.043,515367.85,2756034.357,54.194,52.049,57.821999999999996,0.3981933923709491,1.6093114586766784,-1.2111180663057293,53.48442853285408,41.53265819047049,77.38796921762123,0.296679895
600196.SH,20200902,53.5,54.34,53.18,53.3,53.7,-0.4,-0.7449,370647.14,1986091.0569999998,54.194,52.049,57.821999999999996,0.20835160458772609,1.329119487858888,-1.1207678832711618,49.03530175721678,48.59727068761831,49.91136389641369,0.28306649
600196.SH,20200903,53.7,54.28,52.71,52.92,53.3,-0.38,-0.7129,464092.74,2489154.53,54.194,52.049,57.821999999999996,0.026927393594171185,1.0686810690059445,-1.0417536754117729,42.498540572095706,48.33942362072221,30.81677447484272,0.34485729200000004
600196.SH,20200904,51.01,53.0,51.0,52.6,52.92,-0.32,-0.6047,407955.01,2112726.6890000002,49.903999999999996,52.049,57.821999999999996,-0.14104801266681474,0.8267352526713927,-0.9677832653382076,36.07705779334498,42.5369667075525,23.15723996492996,0.37445089200000004
600196.SH,20200907,52.56,52.56,49.78,49.88,52.6,-2.72,-5.1711,571935.39,2919096.6360000004,49.903999999999996,52.049,57.821999999999996,-0.4880253479121208,0.5637831325546899,-1.0518084804668109,22.43927194049479,33.67162343531185,-0.02543104913932837,0.341687536
600196.SH,20200908,50.61,51.07,49.58,50.52,49.88,0.64,1.2831,356651.98,1799483.1,49.903999999999996,52.049,57.821999999999996,-0.703258014011297,0.31037490324149264,-1.0136329172527896,15.000145282139187,24.505491671993003,-4.010547497568447,0.329343848
600196.SH,20200909,49.68,49.69,48.11,48.11,50.52,-2.41,-4.7704,513087.27,2501857.298,49.903999999999996,52.049,57.821999999999996,-1.0561239716216375,0.03707512826886655,-1.0931990998905043,4.959281300819872,14.132899507817967,-13.387955113176318,0.291485817
600196.SH,20200910,49.3,49.88,48.4,48.41,48.11,0.3,0.6236,391340.08,1924123.114,49.903999999999996,52.049,57.821999999999996,-1.2966186794745056,-0.2296636332798079,-1.0669550461946975,5.698306268919712,8.552577617292942,-0.010236427826747274,0.420065531
600196.SH,20200911,48.6,49.37,48.21,48.41,48.41,0.0,0.0,342200.1,1665442.749,47.964,48.75699999999999,53.10866666666667,-1.4702641778837346,-0.4777837422005933,-0.9924804356831414,2.7669627669627666,4.474850112234134,-0.6488119235799683,0.34415448600000004
600196.SH,20200914,48.66,49.25,47.25,47.75,48.41,-0.66,-1.3634,408013.16,1964409.6730000002,47.964,48.75699999999999,53.10866666666667,-1.6422056461202104,-0.7106681229845166,-0.9315375231356936,5.117691492867796,4.527653509583442,6.297767459436505,0.318066385
600196.SH,20200915,47.99,50.3,47.33,49.68,47.75,1.93,4.0419,573402.93,2811901.856,47.964,48.75699999999999,53.10866666666667,-1.6042429144408672,-0.8893830812757868,-0.7148598331650804,15.411238628520206,7.765297629450274,30.703120626660066,0.26913795100000004
600196.SH,20200916,49.35,49.38,46.9,47.2,49.68,-2.48,-4.9919,593425.39,2833414.268,47.964,48.75699999999999,53.10866666666667,-1.7540528207953372,-1.0623170291796968,-0.6917357916156404,15.512121352353786,12.013683824580612,22.508996407900128,0.230634455
600196.SH,20200917,46.71,47.26,45.89,46.78,47.2,-0.42,-0.8898,417011.88,1934827.996,47.964,48.75699999999999,53.10866666666667,-1.8849403221181191,-1.2268416877673811,-0.6580986343507378,17.609168738392786,16.177509573088948,20.472487069000472,0.252250547
600196.SH,20200918,46.77,48.09,46.61,47.75,46.78,0.97,2.0735,376920.72,1788117.5890000004,49.55,48.75699999999999,53.10866666666667,-1.888627790993596,-1.359198908412624,-0.5294288825809714,18.056232343351127,17.059174144699252,20.05034874065489,0.43955253200000005
600196.SH,20200921,47.8,48.7,47.04,48.03,47.75,0.28,0.5864,330918.55,1587569.4630000002,49.55,48.75699999999999,53.10866666666667,-1.847657827394684,-1.4568906922090357,-0.3907671351856481,32.59224711355793,22.752549398433967,52.271642543805854,0.410794362
600196.SH,20200922,47.67,49.6,47.5,48.37,48.03,0.34,0.7079,510491.05,2492678.874,49.55,48.75699999999999,53.10866666666667,-1.7673804162856257,-1.518988637024354,-0.24839177926127176,46.88974688974693,32.51274211555201,75.64375643813673,0.308119942
600196.SH,20200923,48.42,52.42,47.6,52.15,48.37,3.78,7.8148,1038433.77,5254275.218,49.55,48.75699999999999,53.10866666666667,-1.3828054598180088,-1.491752001583085,0.10894654176507612,66.87571404263596,48.785902681980296,103.0553367639473,0.379418693
600196.SH,20200924,51.0,52.47,50.34,51.45,52.15,-0.7,-1.3423,726274.33,3721908.937,49.55,48.75699999999999,53.10866666666667,-1.1215822835562792,-1.4177180579777238,0.2961357744214448,78.86651509118776,64.21065867452357,108.17822792451616,0.344643606
600196.SH,20200925,51.05,53.79,50.92,51.99,51.45,0.54,1.0496,694162.68,3647209.702,51.152,55.09599999999999,53.10866666666667,-0.8610617633106941,-1.3063867990443179,0.4453250357336238,85.85963582752733,77.2006216537837,103.17766417501458,0.334557575
600196.SH,20200928,52.3,52.95,50.24,50.55,51.99,-1.44,-2.7698,443527.09,2278233.685,51.152,55.09599999999999,53.10866666666667,-0.762009369804197,-1.1975113131962938,0.4355019433920968,73.56700396291028,79.43105162720848,61.83890863431387,0.339333269
600196.SH,20200929,50.29,50.43,48.81,50.09,50.55,-0.46,-0.91,397685.17,1976496.9619999998,51.152,55.09599999999999,53.10866666666667,-0.7124155074295473,-1.1004921520429445,0.3880766446133972,63.12236286919836,74.18300088654534,41.001086834504385,0.29027372
600196.SH,20200930,50.1,50.55,48.93,49.11,50.09,-0.98,-1.9565,304457.75,1509094.5769999996,51.152,55.09599999999999,53.10866666666667,-0.7436178601852532,-1.029117293671406,0.2854994334861529,48.99028007945186,61.89321563718685,23.18440896398188,0.326885445
600196.SH,20201009,51.52,54.02,50.65,54.02,49.11,4.91,9.998,766674.56,4035387.316,51.152,55.09599999999999,53.10866666666667,-0.3679089586669591,-0.8968756266705167,0.5289666680035576,62.66116615540124,58.25793636801717,71.46762573016937,0.376592164
600196.SH,20201012,55.41,55.95,54.17,55.33,54.02,1.31,2.425,751414.03,4139964.9039999996,59.04,55.09599999999999,53.10866666666667,0.035143986495995705,-0.7104717040372142,0.7456156905332099,75.82722113255647,62.49288912246988,102.49588515272968,0.29635709
600196.SH,20201013,55.34,60.59,54.4,58.85,55.33,3.52,6.3618,978389.23,5687554.7629999975,59.04,55.09599999999999,53.10866666666667,0.6313234280168771,-0.4421126776263959,1.073436105643273,93.08926757496664,77.19255162097481,124.8826994829503,0.369506175
600196.SH,20201014,58.9,62.5,57.66,59.7,58.85,0.85,1.4444,1068728.19,6441070.813999997,59.04,55.09599999999999,53.10866666666667,1.1590272818806255,-0.12188468572499155,1.2809119676056169,86.2716391357166,85.06270928107995,88.68949884498991,0.360184952
600196.SH,20201015,58.8,61.06,57.52,59.91,59.7,0.21,0.3518,815848.7,4815229.148,59.04,55.09599999999999,53.10866666666667,1.5760143208692483,0.2176951155938565,1.3583192052753918,82.41109219824659,87.25733296964329,72.71861065545319,0.390922704
600196.SH,20201016,59.7,62.2,59.5,61.41,59.91,1.5,2.5038,716577.65,4370046.487,59.04,55.09599999999999,53.10866666666667,2.0044114104373283,0.5750383745625507,1.4293730358747772,84.22205989773559,84.30159707723296,84.06298553874089,0.44343205399999996
600196.SH,20201019,61.99,62.5,58.02,58.06,61.41,-3.35,-5.4551,762601.46,4558884.953,56.854,55.473,53.10866666666667,2.049971393313321,0.8700249783127048,1.179946415000616,80.22887752617484,82.2873432073857,76.11194616375313,0.305627056
600196.SH,20201020,58.06,59.27,57.6,58.9,58.06,0.84,1.4468,461438.12,2702053.653,56.854,55.473,53.10866666666667,2.129313586241075,1.1218826998983789,1.0074308863426962,77.69214772341704,80.71436171577584,71.64771973869941,0.32422847
600196.SH,20201021,59.2,61.35,58.75,58.8,58.9,-0.1,-0.1698,637699.72,3823425.333,56.854,55.473,53.10866666666667,2.15923338313614,1.329352836545931,0.8298805465902092,69.93827684946405,75.95310069968532,57.90862914902149,0.30997984300000003
600196.SH,20201022,57.5,57.5,55.33,55.76,58.8,-3.04,-5.1701,651090.77,3655954.95,56.854,55.473,53.10866666666667,1.915561048701953,1.4465944789771354,0.4689665697248176,53.77829934494872,67.13624130594329,27.062415422959557,0.342064243
600196.SH,20201023,55.76,56.3,52.08,52.75,55.76,-3.01,-5.3981,726353.42,3908126.34,56.854,55.473,53.10866666666667,1.4627059599150345,1.4498167751647153,0.012889184750318972,31.431316260154873,51.71596415152256,-9.137979522580524,0.26439051199999997
600196.SH,20201026,52.8,54.2,52.25,53.58,52.75,0.83,1.5735,407445.56,2177477.547,54.092,55.473,53.10866666666667,1.1574467768493264,1.3913427755016374,-0.23389599865231106,13.304323648845342,32.837979751316325,-25.762988556096627,0.289531697
600196.SH,20201027,52.2,53.8,52.0,53.23,53.58,-0.35,-0.6532,309268.8,1641672.576,54.092,55.473,53.10866666666667,0.8771730946542675,1.2885088393321635,-0.411335744677896,10.846540535600047,18.52739348153344,-4.515165356266729,0.334968912
600196.SH,20201028,53.6,53.78,52.08,53.21,53.23,-0.02,-0.0376,305863.93,1618831.467,54.092,55.473,53.10866666666667,0.6459937357304568,1.1600058186118225,-0.5140120828813655,12.544496237394519,12.231786807279986,13.169915097623589,0.33780482
600196.SH,20201029,52.06,56.06,51.96,56.06,53.21,2.85,5.3561,705279.31,3839353.644,54.092,55.473,53.10866666666667,0.6848589817504802,1.064976451239554,-0.3801174694890737,20.712508659377747,14.701181810790795,32.73516235655165,0.356333594
600196.SH,20201030,57.01,57.01,53.8,54.38,56.06,-1.68,-2.9968,516091.47,2839322.023,54.092,55.473,53.10866666666667,0.5734872060482132,0.9666786022012858,-0.3931913961530725,25.39844608013946,19.551816992303927,37.091704255810534,0.433565188
600196.SH,20201102,54.61,54.88,52.0,53.05,54.38,-1.33,-2.4458,416059.49,2199636.504,52.44200000000001,54.365,53.90733333333333,0.37359778399033416,0.8480624385590955,-0.4744646545687613,25.42654081110957,23.845831850208945,28.587958732910838,0.29034750600000003
600196.SH,20201103,53.08,54.44,52.18,53.92,53.05,0.87,1.64,315413.08,1688067.231,52.44200000000001,54.365,53.90733333333333,0.2821334472328445,0.7348766402938453,-0.4527431930610008,24.253084355043978,25.02602374876436,22.707205567603218,0.309494869
600196.SH,20201104,53.7,53.92,52.61,52.95,53.92,-0.97,-1.7990000000000002,273585.48,1453429.77,52.44200000000001,54.365,53.90733333333333,0.1298792409729046,0.6138771604296571,-0.4839979194567525,22.19703849486692,23.958887887006842,18.673339710587076,0.280878034
600196.SH,20201105,53.5,53.91,52.39,52.84,52.95,-0.11,-0.2077,332312.65,1764001.531,52.44200000000001,54.365,53.90733333333333,0.00033672335074896864,0.4911690730138754,-0.4908323496631265,24.136254780712786,23.528792543541247,25.35117925505587,0.264533877
600196.SH,20201106,52.44,52.45,48.88,49.45,52.84,-3.39,-6.4156,773508.56,3853766.1,52.44200000000001,54.365,53.90733333333333,-0.3715878898671861,0.31861768043766314,-0.6902055703048492,14.680257693666098,20.33785032308195,3.365072434834396,0.264134758
600196.SH,20201109,49.75,52.15,49.55,51.51,49.45,2.06,4.1658,576106.78,2939674.44,56.288,54.365,53.90733333333333,-0.4944167134440107,0.15601080166132836,-0.6504275151053391,18.928712059397842,19.248408177925594,18.289319822342343,0.396597783
600196.SH,20201110,56.66,56.66,55.68,56.66,51.51,5.15,9.9981,1109117.87,6266200.621,56.288,54.365,53.90733333333333,-0.17418953290226824,0.08997073474860902,-0.2641602676508773,45.01845018450185,26.20913997918861,82.63707059512829,0.348586725
600196.SH,20201111,56.66,60.2,52.83,56.8,56.66,0.14,0.2471,1505317.38,8373846.498,56.288,54.365,53.90733333333333,0.0898538653330192,0.08994736086549107,-9.349553247187116e-05,66.00298158458611,43.316714609495286,111.3755155347678,0.288719443
600196.SH,20201112,57.0,61.0,56.0,59.14,56.8,2.34,4.1197,1228821.02,7289826.41,56.288,54.365,53.90733333333333,0.4823681646303797,0.1684315216184688,0.3139366430119109,83.43769553568605,64.81970910159136,120.67366840387545,0.312712712
600196.SH,20201113,57.0,58.5,56.35,57.33,59.14,-1.81,-3.0605,793313.63,4539864.8610000005,56.288,54.365,53.90733333333333,0.640009075309159,0.26274703235660685,0.3772620429525521,74.77920053489446,74.7399592183889,74.85768316790555,0.39682163200000004
600196.SH,20201116,58.35,59.39,57.0,57.81,57.33,0.48,0.8373,635290.75,3676886.479,53.513999999999996,53.145,53.90733333333333,0.7945139588858794,0.3691004176624614,0.425413541223418,76.01760176017602,78.07816594358555,71.89647339335696,0.356711024
600196.SH,20201117,55.0,55.3,52.95,53.4,57.81,-4.41,-7.6284,877847.57,4730194.268,53.513999999999996,53.145,53.90733333333333,0.5547156316723587,0.4062234604644409,0.14849217120791786,60.23102310231022,70.34260846579362,40.007852375343425,0.348520007
600196.SH,20201118,53.3,53.3,51.15,51.54,53.4,-1.86,-3.4831,604097.85,3136253.6689999998,53.513999999999996,53.145,53.90733333333333,0.21214183534640801,0.3674071354408343,-0.1552653000944263,44.30693069306928,60.185185185185226,12.55042170883742,0.39889759
600196.SH,20201119,52.08,52.96,51.7,52.28,51.54,0.74,1.4358,388138.87,2032439.5880000002,53.513999999999996,53.145,53.90733333333333,0.00035733012982319684,0.29399717437863204,-0.29363984424880885,27.69457295074484,44.07750891537484,-5.071298978515145,0.39016215600000004
600196.SH,20201120,52.6,52.95,51.7,52.54,52.28,0.26,0.4973,306517.71,1605298.3830000001,53.513999999999996,53.145,53.90733333333333,-0.14483403242026327,0.20623093301885292,-0.35106496543911625,19.96722153540027,30.656241726404854,-1.4108188466088976,0.356541571
600196.SH,20201123,53.2,54.94,52.82,54.77,52.54,2.23,4.2444,556799.71,3027298.825,52.776,53.145,53.90733333333333,-0.07904568077238139,0.1491756102606061,-0.2282212910329875,24.90191297408731,24.187902486744193,26.329933948773547,0.292440685
600196.SH,20201124,54.0,54.17,52.81,53.02,54.77,-1.75,-3.1952,389860.36,2074654.331,52.776,53.145,53.90733333333333,-0.1662024345437203,0.08610000129974082,-0.2523024358434611,23.28257191201356,22.71723547383377,24.413244788373145,0.331103058
600196.SH,20201125,52.5,54.22,51.55,53.15,53.02,0.13,0.2452,477284.29,2519965.919,52.776,53.145,53.90733333333333,-0.22222322528145355,0.024435355983501945,-0.2466585812649555,26.669295089777094,24.951259991959372,30.105365285412546,0.323844841
600196.SH,20201126,51.3,52.35,51.3,51.59,53.15,-1.56,-2.9351,388849.01,2009426.791,52.776,53.145,53.90733333333333,-0.3880261442323132,-0.05805694405966109,-0.3299692001726521,16.19880735301368,22.050224784934827,4.495972489171387,0.242638573
600196.SH,20201127,51.5,51.85,50.6,51.35,51.59,-0.24,-0.4652,278799.92,1425240.494,52.776,53.145,53.90733333333333,-0.5326520648435888,-0.15297596821644666,-0.3796760966271422,15.189699097982533,19.352600513591156,6.863896266765287,0.401249664
600196.SH,20201130,51.49,52.0,50.97,52.0,51.35,0.65,1.2658,304549.57,1569331.091,53.51600000000001,54.21200000000001,53.90733333333333,-0.5880410104524927,-0.23998897666365585,-0.3480520337888369,17.851772383294147,16.41342627809684,20.728464593688773,0.355003685
600196.SH,20201201,52.55,53.45,52.15,52.42,52.0,0.42,0.8077,437361.02,2314477.8219999997,53.51600000000001,54.21200000000001,53.90733333333333,-0.5912313124486204,-0.3102374438206488,-0.2809938686279716,30.05033173186915,21.03060107104866,48.089793053510135,0.294291743
600196.SH,20201202,53.03,53.15,51.82,52.47,52.42,0.05,0.0954,341581.93,1790153.771,53.51600000000001,54.21200000000001,53.90733333333333,-0.5830045540416079,-0.3647908658648406,-0.2182136881767674,39.0937019969278,28.99860203736375,59.283901916055896,0.374347434
600196.SH,20201203,53.26,55.52,53.01,55.4,52.47,2.93,5.5841,849925.32,4649653.211,53.51600000000001,54.21200000000001,53.90733333333333,-0.3361829677792301,-0.3590692862477185,0.02288631846848843,60.8613390281368,43.335124252311296,95.91376857978779,0.408116176
600196.SH,20201204,54.27,55.8,54.0,55.29,55.4,-0.11,-0.1986,596712.31,3271261.417,53.51600000000001,54.21200000000001,53.90733333333333,-0.1477480159465543,-0.3168050321874857,0.1690570162409314,76.94694696858345,58.96732933121606,112.9061822433182,0.364186587
600196.SH,20201207,54.5,54.79,53.8,54.08,55.29,-1.21,-2.1885,372236.12,2020577.249,54.908,54.21200000000001,53.90733333333333,-0.0949542728759738,-0.2724348803251833,0.17748060744920952,84.89212007504688,74.23346869058909,106.20942284396244,0.28881116100000004
600196.SH,20201208,54.15,54.78,53.42,53.53,54.08,-0.55,-1.0170000000000001,265943.96,1433292.575,54.908,54.21200000000001,53.90733333333333,-0.09638419755998484,-0.2372247437721436,0.14084054621215875,71.15384615384617,77.66430439915888,58.13292966322075,0.350725079
600196.SH,20201209,53.8,55.55,53.21,55.07,53.53,1.54,2.8769,603326.25,3292455.367,54.908,54.21200000000001,53.90733333333333,0.026442889340692943,-0.18449121714957628,0.2109341064902692,69.74358974358978,75.26318532416099,58.70439858244731,0.33715355399999997
600196.SH,20201210,54.0,55.27,53.61,54.84,55.07,-0.23,-0.4177,476320.01,2593612.512,54.908,54.21200000000001,53.90733333333333,0.10402601566640612,-0.1267877705863798,0.2308137862527859,74.14397197005898,71.68046928916503,79.07097733184688,0.355909739
600196.SH,20201211,54.83,57.37,54.03,57.02,54.84,2.18,3.9752,873440.24,4886093.981000002,54.908,54.21200000000001,53.90733333333333,0.3375281685920584,-0.03392458275069216,0.3714527513427505,86.59315191923895,76.82690454429594,106.12564666912495,0.31576224199999997
