shijian,score,Read_count
20180507,0.537072,782320
20180508,0.703783456,492365
20180509,0.066492345,6858
20180510,0.328198228,63843
20180511,0.146155149,366580
20180512,0.630103282,112082
20180513,0.357357923,91479
20180516,0.531882845,69669
20180517,0.281214477,107606
20180518,0.394476234,285033
20180519,0.033510045,37351
20180521,0.229337977,187268
20180522,0.555619597,609556
20180523,0.29304053,95777
20180524,0.617392034,934613
20180525,0.517622042,1128274
20180526,0.453031445,30758
20180527,0.28462404,96506
20180528,0.575948951,966355
20180529,0.380802636,26551
20180530,0.233382457,54552
20180531,0.346752767,113824
20180601,0.603014547,254973
20180604,0.272220198,39662
20180605,0.188517478,520602
20180606,0.256287552,99217
20180607,0.499546859,18752
20180608,0.289241463,573518
20180609,0.432039904,75801
20180611,0.356056805,272945
20180612,0.575385641,361345
20180613,0.578398651,637962
20180614,0.633221564,1709881
20180615,0.635767051,1786741
20180616,0.165071897,270288
20180617,0.45519809,164566
20180618,0.257091191,57553
20180619,0.654310584,255353
20180620,0.456514309,421766
20180621,0.176576798,18800
20180622,0.204136501,7386
20180623,0.231143765,165483
20180624,0.499050006,131480
20180625,0.556644828,552236
20180626,0.574912609,24926
20180627,0.269058679,16931
20180628,0.510003258,421601
20180629,0.49543066,92099
20180630,0.0836,4126
20180701,0.346145815,79084
20180702,0.478398373,149305
20180703,0.588514401,415219
20180704,0.704207239,889565
20180705,0.641006408,615333
20180706,0.628222217,972698
20180707,0.524640741,15483
20180708,0.9802,100000
20180709,0.539323197,727781
20180710,0.444509499,267202
20180711,0.304217281,180513
20180712,0.502924879,169506
20180713,0.634827155,85606
20180714,0.2452,1122
20180715,0.461648171,219989
20180716,0.368246471,532849
20180717,0.517936832,1253156
20180718,0.302324185,599190
20180719,0.611074429,1897379
20180720,0.441442497,600306
20180721,0.179066897,221756
20180722,0.2208,32593
20180723,0.733629473,962982
20180724,0.633685553,997827
20180725,0.618085629,252367
20180726,0.478499557,509625
20180727,0.395289434,388482
20180728,0.410062245,132470
20180729,0.315274332,129962
20180730,0.657916435,697876
20180731,0.641539013,1071027
20180801,0.582938423,2052740
20180802,0.462094196,464814
20180803,0.373274967,1340652
20180804,0.451211938,286751
20180805,0.642647183,323811
20180806,0.347508203,508776
20180807,0.31572837,83539
20180808,0.519472902,273453
20180809,0.471565406,97086
20180810,0.9837,6840
20180811,0.566603921,38285
20180812,0.393760718,42264
20180813,0.405051753,150302
20180814,0.224917119,273254
20180815,0.556381083,447997
20180816,0.48664641,301105
20180817,0.357025826,107062
20180820,0.431411888,199699
20180821,0.447076433,17346
20180822,0.50688144,166211
20180823,0.381587122,33655
20180824,0.258855843,156965
20180825,0.457678523,26614
20180827,0.489831804,6474
20180828,0.417264688,171578
20180829,0.237208907,66113
20180830,0.387972312,149004
20180831,0.320098334,163943
20180901,0.476912647,64095
20180902,0.1845982,22836
20180903,0.264342632,175966
20180904,0.562382817,133255
20180905,0.398707745,200291
20180906,0.373354316,26031
20180907,0.373328293,123156
20180908,0.6881147,64632
20180910,0.542316221,46279
20180911,0.313331129,90351
20180912,0.470866932,106479
20180913,0.290014142,98130
20180914,0.536666839,63559
20180915,0.444178032,111842
20180916,0.71909381,80229
20180917,0.540993696,554473
20180918,0.495917535,557384
20180919,0.437908964,165951
20180920,0.558532727,999510
20180921,0.424589168,522263
20180922,0.299056332,103600
20180923,0.426654263,83630
20180924,0.365553247,68792
20180925,0.242994287,123270
20180926,0.211524749,229782
20180927,0.632617037,242487
20180928,0.694569003,908534
20180929,0.786572028,1106698
20180930,0.65228952,585715
20181001,0.509822889,41268
20181002,0.385678957,135638
20181003,0.2088,11004
20181004,0.108918598,42155
20181005,0.351784473,29047
20181006,0.553596447,65475
20181008,0.540734099,12537
20181009,0.625952763,141716
20181010,0.404978914,236845
20181011,0.4191163,147048
20181012,0.34333121,197760
20181013,0.403839925,28799
20181014,0.5053,1576
20181015,0.504838012,10652
20181016,0.541238061,155037
20181017,0.707791906,58256
20181018,0.342649658,36411
20181019,0.527675333,250618
20181020,0.712092382,17537
20181021,0.30931474,3555
20181023,0.557581882,1675297
20181024,0.419327535,68905
20181025,0.134648889,388927
20181026,0.40353935,101139
20181029,0.497927776,234479
20181030,0.659648413,351888
20181031,0.498599838,200005
20181101,0.597586645,3215482
20181102,0.429063824,145117
20181105,0.697467587,233964
20181106,0.238586983,29161
20181107,0.570254029,250692
20181108,0.513068528,65811
20181109,0.507955228,122804
20181111,0.458710842,11289
20181112,0.500214807,305130
20181113,0.643531519,165080
20181114,0.451010892,52982
20181115,0.441664807,177274
20181116,0.651426016,1309299
20181117,0.570692668,31586
20181118,0.798728056,4459
20181119,0.621136306,485767
20181120,0.521126083,94409
20181121,0.496966345,176788
20181122,0.452466865,236278
20181123,0.644047349,531760
20181126,0.727424716,306080
20181127,0.437615978,224070
20181128,0.572114387,236634
20181129,0.437089318,179052
20181130,0.473417811,418728
20181203,0.40671106,118847
20181204,0.365038274,174791
20181205,0.525726711,259009
20181206,0.512609363,121614
20181207,0.385334822,225847
20181208,0.565910245,163546
20181209,0.461490585,21550
20181210,0.414127235,370485
20181211,0.453083646,39611
20181212,0.327879252,212937
20181213,0.54383075,269225
20181214,0.354158181,82743
20181216,0.1417,1412
20181217,0.218059774,307576
20181218,0.529125198,1006840
20181219,0.283312779,117960
20181220,0.243721926,15639
20181221,0.464551642,129535
20181222,0.550391188,64137
20181223,0.155023914,17546
20181224,0.816037846,28423
20181225,0.349149607,21376
20181226,0.417240455,228585
20181228,0.267530403,186585
20181229,0.556736737,296609
20181230,0.374917379,31884
20181231,0.558517845,120303
20190101,0.172978813,17983
20190102,0.788866294,80390
20190103,0.534514027,141864
20190104,0.527834252,53982
20190107,0.423823841,138089
20190108,0.419069812,20753
20190109,0.330213383,240104
20190110,0.320469794,144933
20190111,0.430746321,33460
20190112,0.392692639,34154
20190113,0.244305597,83408
20190114,0.385635741,91746
20190115,0.373184401,43247
20190116,0.237523146,112211
20190117,0.165494658,186713
20190118,0.21924186,98392
20190119,0.377116183,173917
20190120,0.394430993,3846
20190121,0.663465407,21415
20190122,0.480623723,155638
20190123,0.576963192,818326
20190124,0.51122185,16311
20190125,0.345936437,97881
20190126,0.077975235,62483
20190127,0.032099399,9315
20190128,0.492733545,79911
20190129,0.462643979,45158
20190130,0.418737523,80731
20190131,0.294808175,25786
20190201,0.529959715,482565
20190202,0.712842598,24945
20190203,0.374193275,49070
20190204,0.861175855,39362
20190205,0.142628563,6946
20190206,0.264405199,53320
20190207,0.347543732,67886
20190208,0.084401888,107626
20190209,0.275079157,60510
20190210,0.488348235,26682
20190211,0.538876652,38942
20190212,0.071101909,838
20190213,0.428865496,63601
20190214,0.54124377,40295
20190215,0.602185968,273019
20190216,0.179341489,376429
20190217,0.530556882,65258
20190218,0.5655137,161769
20190219,0.40667671,156396
20190220,0.339574226,121551
20190221,0.206032224,99296
20190222,0.486247425,78891
20190223,0.317289828,104110
20190224,0.342012158,48889
20190225,0.271820629,21421
20190226,0.408583696,142026
20190227,0.406078783,28020
20190228,0.353636661,189047
20190301,0.555385427,224110
20190302,0.310961187,58181
20190303,0.1601,1738
20190304,0.38015647,286385
20190305,0.63247736,314717
20190306,0.266080676,152305
20190307,0.539646316,356933
20190308,0.622294016,736266
20190310,0.252473881,59814
20190311,0.416849119,273698
20190312,0.501755241,266550
20190313,0.645170348,120445
20190314,0.132696512,266135
20190315,0.590115135,279251
20190316,0.65955137,36463
20190317,0.350726193,71514
20190318,0.320404183,54963
20190319,0.608483991,225810
20190320,0.246355764,76376
20190321,0.677080533,32614
20190322,0.532457115,96661
20190323,0.526406254,102729
20190325,0.362478545,41398
20190326,0.544790858,102793
20190327,0.30362189,63901
20190328,0.310534721,162292
20190329,0.319825968,132714
20190330,0.247243529,28822
20190331,0.431068838,138332
20190401,0.365839526,115211
20190402,0.322689526,115983
20190403,0.207441972,165461
20190404,0.439543325,59878
20190405,0.662633873,15514
20190406,0.750126361,39558
20190407,0.108290729,8349
20190408,0.473922458,1730158
20190409,0.464186092,66608
20190410,0.333136927,143993
20190411,0.45935731,95084
20190412,0.433139364,288334
20190413,0.321293087,64052
20190414,0.696464857,120578
20190415,0.305559339,85757
20190416,0.372546386,71252
20190417,0.358771462,490550
20190418,0.244090323,233294
20190419,0.506148039,39020
20190420,0.25056853,52889
20190421,0.397994336,55858
20190422,0.257210777,69066
20190423,0.351484316,72547
20190424,0.292311475,65423
20190425,0.535726409,83264
20190426,0.607939559,72383
20190427,0.326166546,29390
20190428,0.248831552,116598
20190429,0.471365604,150493
20190430,0.494651856,464618
20190501,0.311603474,15143
20190502,0.502313801,25984
20190503,0.100535184,43974
20190504,0.665034553,181080
20190505,0.684099446,1288337
20190506,0.4981525,265444
20190507,0.363895002,49024
20190508,0.582145267,171889
20190509,0.615773342,333679
20190510,0.531777765,321189
20190511,0.6099,4495
20190512,0.721216926,2316
20190513,0.410149103,224627
20190514,0.422705356,112993
20190515,0.479693511,203736
20190516,0.278633665,168920
20190517,0.583462862,113478
20190518,0.473493433,223148
20190519,0.264514038,20046
20190520,0.563501324,361430
20190521,0.307065606,154214
20190522,0.457894046,314753
20190523,0.433281053,381289
20190524,0.517201319,323560
20190525,0.398607126,41077
20190526,0.380734014,17131
20190527,0.442956328,156088
20190528,0.510465908,140187
20190529,0.505881127,94250
20190530,0.553002427,218928
20190531,0.629602791,203734
20190601,0.452497847,30788
20190602,0.174634082,48700
20190603,0.654276257,231234
20190604,0.654660474,405478
20190605,0.559134317,89861
20190606,0.578145781,156793
20190607,0.482897798,253558
20190608,0.542452485,66728
20190609,0.465437322,172747
20190610,0.360339708,141598
20190611,0.299972892,153543
20190612,0.204933551,60356
20190613,0.36069703,141753
20190614,0.45962547,252405
20190615,0.351601079,114708
20190616,0.206635891,47154
20190617,0.666905375,77157
20190618,0.414363123,163965
20190619,0.671605556,271495
20190620,0.601609475,218913
20190621,0.529204717,321305
20190622,0.409380654,288478
20190623,0.128133672,61606
20190624,0.471807023,194651
20190625,0.621504407,217789
20190626,0.617307505,237068
20190627,0.641905524,134891
20190628,0.760713822,347918
20190629,0.577375263,301548
20190630,0.558345611,61766
20190701,0.519881604,160936
20190702,0.439716717,286846
20190703,0.56340291,145487
20190704,0.680854216,114475
20190705,0.547171506,274555
20190706,0.510879666,78945
20190708,0.746461752,484882
20190709,0.529124211,169453
20190710,0.599872239,192851
20190711,0.543755876,254204
20190712,0.499421045,127149
20190713,0.414846761,164651
20190714,0.518635819,52112
20190715,0.499270698,272431
20190716,0.536772801,143736
20190717,0.866141268,339002
20190718,0.563669438,189620
20190719,0.564712763,180262
20190720,0.20998994,390064
20190721,0.647633391,66330
20190722,0.670517243,20727
20190723,0.522293601,207478
20190724,0.438831126,213270
20190725,0.549254113,374795
20190726,0.690490643,447446
20190727,0.719454846,42650
20190729,0.556359116,253677
20190730,0.409360131,65823
20190731,0.633626709,105422
20190801,0.644493339,253913
20190802,0.37726729,160297
20190804,0.459923782,151381
20190805,0.625005232,217077
20190806,0.646205328,137977
20190807,0.523623994,136895
20190808,0.456621004,353338
20190809,0.651079934,181902
20190810,0.353084448,104018
20190811,0.559885587,14376
20190812,0.573068542,265231
20190813,0.42505979,354534
20190814,0.561008206,188437
20190815,0.640267462,137319
20190816,0.512432523,313842
20190818,0.672955453,36007
20190819,0.464207174,356395
20190820,0.604337804,228480
20190821,0.354427992,469888
20190822,0.433269011,596514
20190823,0.36672871,397445
20190824,0.27307972,293298
20190825,0.544830578,63670
20190826,0.519473342,235801
20190827,0.420167601,261416
20190828,0.42457667,494173
20190829,0.379576846,267011
20190830,0.506253189,431618
20190901,0.503637182,405885
20190902,0.400509912,297404
20190903,0.223379393,325497
20190904,0.396500324,237497
20190905,0.31486205,243258
20190906,0.344209683,417730
20190907,0.50851126,19822
20190909,0.527996991,507266
20190910,0.409299304,164491
20190911,0.417673223,301650
20190912,0.360925687,385846
20190914,0.432975371,42705
20190915,0.436499956,59345
20190916,0.496126507,301512
20190917,0.35156364,302794
20190918,0.433817067,230780
20190919,0.356738058,154030
20190920,0.327098872,302193
20190921,0.163636738,282321
20190922,0.497853464,107498
20190923,0.322462362,89864
20190924,0.420487474,130598
20190925,0.445892296,255334
20190926,0.376636223,189962
20190927,0.583867496,202153
20190928,0.545111063,177605
20190929,0.569903242,264674
20190930,0.445979785,94686
20191005,0.365633534,30828
20191006,0.1207,3300
20191007,0.338383022,12222
20191008,0.602990956,364080
20191009,0.521266862,352626
20191010,0.401911544,210888
20191011,0.515994204,115301
20191012,0.463487251,308067
20191013,0.282154403,151378
20191014,0.458571839,120852
20191015,0.523942806,350888
20191016,0.379641019,538036
20191017,0.46054719,293678
20191018,0.31264339,749266
20191019,0.441827725,44295
20191021,0.469141125,108778
20191022,0.300447981,232046
20191023,0.525110207,169524
20191024,0.505879199,137497
20191025,0.332717504,172725
20191026,0.601241621,57286
20191027,0.232771065,70406
20191028,0.503815953,125071
20191029,0.542583237,264854
20191030,0.426451167,303474
20191031,0.358838707,351488
20191101,0.435828684,311321
20191102,0.435330376,124182
20191103,0.115530714,235592
20191104,0.35018104,177078
20191105,0.614987177,316479
20191106,0.488801408,320060
20191107,0.420417734,358556
20191108,0.403324567,480524
20191109,0.223757084,170529
20191110,0.324826157,5983
20191111,0.493673814,212878
20191112,0.502845046,274715
20191113,0.482613211,305249
20191114,0.49333076,212958
20191115,0.43783545,238507
20191116,0.356207646,94162
20191117,0.358874132,107388
20191118,0.460872991,301895
20191119,0.429571699,321619
20191120,0.348365111,324234
20191121,0.50497504,187835
20191122,0.47475658,227001
20191123,0.346901636,29165
20191124,0.658898398,83419
20191125,0.503587623,272285
20191126,0.445351853,351845
20191127,0.473295442,421576
20191128,0.583469041,389127
20191129,0.481598711,393770
20191202,0.495056851,379139
20191203,0.477430563,374696
20191204,0.481148249,345554
20191205,0.41365512,369035
20191206,0.44460661,426361
20191207,0.451808397,5585
20191208,0.207695242,36654
20191209,0.472301067,238750
20191210,0.461894296,421388
20191211,0.397584616,265412
20191212,0.439075047,271783
20191213,0.499914841,576419
20191215,0.7413944,73429
20191216,0.55256349,266459
20191217,0.468822649,195632
20191218,0.519076027,347544
20191219,0.497153986,257619
20191220,0.530784956,544263
20191221,0.630793714,96251
20191222,0.636062742,114056
20191223,0.473358866,325715
20191224,0.521517155,323608
20191225,0.391528145,488287
20191226,0.580176572,606305
20191227,0.498467049,446532
20191228,0.36127438,10683
20191229,0.809517789,104871
20191230,0.542708204,174096
20191231,0.563146304,168013
20200101,0.494105485,24175
20200102,0.53335334,144240
20200103,0.397828175,283443
20200104,0.180377771,183695
20200105,0.623965278,88496
20200106,0.575196812,415016
20200107,0.50556776,294924
20200108,0.472005903,501527
20200109,0.568923318,375693
20200110,0.515333309,394223
20200111,0.735456297,75923
20200113,0.455034187,609729
20200114,0.384829177,1066450
20200115,0.347269498,960226
20200116,0.634255692,293081
20200117,0.525228889,270022
20200118,0.488486837,147597
20200119,0.446675708,225206
20200120,0.44874636,379797
20200121,0.626579343,307123
20200122,0.559335547,270556
20200123,0.634774215,329985
20200126,0.355904412,70558
20200127,0.312272223,79760
20200128,0.773936729,115270
20200129,0.763464293,122492
20200130,0.500843638,91026
20200131,0.421192181,45225
20200202,0.0109,800
20200203,0.432983089,309831
20200204,0.430577541,383667
20200205,0.435754111,297708
20200206,0.437288511,536195
20200207,0.528923372,257664
20200208,0.631294021,169334
20200209,0.366300432,186429
20200210,0.413541133,531433
20200211,0.351626882,462217
20200212,0.462482869,285442
20200213,0.411174766,505712
20200214,0.24090372,524982
20200215,0.617067573,136318
20200216,0.457953227,135133
20200217,0.364109085,376551
20200218,0.494761365,296433
20200219,0.53894814,516563
20200220,0.393662091,623132
20200221,0.333613418,928461
20200222,0.473419875,131917
20200223,0.511321995,221610
20200224,0.528545508,295782
20200225,0.586798609,691621
20200226,0.37211085,568735
20200227,0.540118755,405570
20200228,0.34659348,347293
20200229,0.457176571,230222
20200301,0.534681328,453695
20200302,0.471857303,275921
20200303,0.460619448,292022
20200304,0.548944629,522484
20200305,0.459739329,447587
20200306,0.488595304,535238
20200307,0.298035895,147192
20200308,0.448635851,149501
20200309,0.435640769,337167
20200310,0.482730646,283555
20200311,0.343181693,562029
20200312,0.445817325,390596
20200313,0.579513956,592518
20200314,0.55708557,218913
20200315,0.67613582,160115
20200316,0.455654785,449196
20200317,0.591531393,213755
20200318,0.511093,379190
20200319,0.409539728,406953
20200320,0.555235236,274762
20200321,0.175213581,142653
20200322,0.590014668,55514
20200323,0.483944321,179169
20200324,0.494890639,272092
20200325,0.407168805,405170
20200326,0.436074877,304274
20200327,0.479688111,377819
20200328,0.41578532,116176
20200329,0.42500881,212314
20200330,0.427870888,472090
20200331,0.429498748,433545
20200401,0.448468722,362639
20200402,0.402806139,245674
20200403,0.368950037,246216
20200404,0.397784963,164790
20200405,0.237692532,45861
20200406,0.098342306,137995
20200407,0.469309784,199517
20200408,0.358639033,256754
20200409,0.566066041,234443
20200410,0.481774788,235963
20200411,0.341731331,230459
20200412,0.395243728,183877
20200413,0.441880084,193865
20200414,0.464223122,269115
20200415,0.508830989,273025
20200416,0.486335941,251115
20200417,0.490524312,193914
20200418,0.545643603,107613
20200419,0.311048036,81466
20200420,0.444419382,197339
20200421,0.48604614,344790
20200422,0.467159351,364304
20200423,0.42996173,352226
20200424,0.419037399,339024
20200425,0.316952521,92421
20200426,0.302030181,93314
20200427,0.334112382,257929
20200428,0.423745025,206090
20200429,0.411873558,258757
20200430,0.498894284,175982
20200501,0.498059926,62409
20200502,0.57706432,50653
20200503,0.451480039,157194
20200504,0.333100211,68120
20200505,0.431366398,92663
20200506,0.509719775,240937
20200507,0.403053081,343210
20200508,0.392960362,274817
20200509,0.402974128,222873
20200510,0.480924218,203687
20200511,0.418320043,427610
20200512,0.521389766,223896
20200513,0.618948465,335103
20200514,0.362781338,276892
20200515,0.520974901,226741
20200516,0.495837166,113127
20200517,0.328685022,181309
20200518,0.517468607,238203
20200519,0.476592466,247490
20200520,0.471923617,293337
20200521,0.487506656,357787
20200522,0.451731162,288144
20200523,0.649643823,84091
20200524,0.393498176,87994
20200525,0.533100949,243654
20200526,0.477126529,253464
20200527,0.460975607,666390
20200528,0.346613015,331095
20200529,0.553486461,189622
20200530,0.417962008,129676
20200531,0.346492601,145879
20200601,0.557843078,218889
20200602,0.457801888,230711
20200603,0.429275488,195526
20200604,0.538111485,142545
20200605,0.476096513,170241
20200606,0.472178348,74094
20200607,0.427055819,46932
20200608,0.454177828,182809
20200609,0.524640333,357284
20200610,0.551543957,210032
20200611,0.493727829,587849
20200612,0.448118298,189410
20200613,0.381728214,52105
20200614,0.270947454,112230
20200615,0.480496538,453345
20200616,0.400063721,452162
20200617,0.429192764,375303
20200618,0.512622283,277502
20200619,0.438884164,292310
20200620,0.179783953,29868
20200621,0.513834996,52352
20200622,0.425432072,294155
20200623,0.566380285,433145
20200624,0.493165974,260025
20200625,0.337559463,9764
20200626,0.519459558,106040
20200627,0.49502275,221921
20200628,0.442859147,130917
20200629,0.515355616,202499
20200630,0.5668998,319627
20200701,0.448695583,204732
20200702,0.64067461,288677
20200703,0.446622098,321570
20200704,0.652094002,65825
20200705,0.521551894,190035
20200706,0.518890835,289650
20200707,0.488045173,239911
20200708,0.498173534,299985
20200709,0.48406962,195450
20200710,0.41988914,422561
20200711,0.569248954,230672
20200712,0.579263016,166555
20200713,0.454562632,645034
20200714,0.38409525,644709
20200715,0.541280464,310164
20200716,0.261014889,509840
20200717,0.473041915,335356
20200718,0.44667055,95883
20200719,0.339663985,74688
20200720,0.456418391,331248
20200721,0.474614977,228921
20200722,0.3572122,330299
20200723,0.380786888,393919
20200724,0.533211076,220648
20200725,0.59535233,154111
20200726,0.390386188,117672
20200727,0.481962567,320000
20200728,0.483648185,327354
20200729,0.505018198,191086
20200730,0.647857467,291023
20200731,0.42918601,224026
20200801,0.478544714,172575
20200802,0.606406249,15795
20200803,0.439742216,259982
20200804,0.364536539,299594
20200805,0.537578915,362970
20200806,0.415399603,247566
20200807,0.593686374,214025
20200808,0.480957649,182892
20200809,0.2747,8459
20200810,0.51087483,383154
20200811,0.315479427,310381
20200812,0.64078239,379786
20200813,0.589567027,221160
20200814,0.512242405,239523
20200815,0.339527441,290280
20200816,0.239681211,2592
20200817,0.570423921,415454
20200818,0.544485017,200945
20200819,0.395733078,179435
20200820,0.459376721,231066
20200821,0.502283143,136754
20200822,0.369845653,110460
20200823,0.390891198,53251
20200824,0.446631681,201671
20200825,0.551239491,142955
20200826,0.40740761,169048
20200827,0.422894291,187079
20200828,0.457855435,157999
20200829,0.329989883,42633
20200830,0.548421204,42549
20200831,0.590603132,263483
20200901,0.437868949,383232
20200902,0.50991781,329488
20200903,0.414863596,197511
20200904,0.465783928,212243
20200905,0.424036475,101681
20200906,0.408007948,140558
20200907,0.503000249,328497
20200908,0.387199615,248863
20200909,0.504629533,302241
20200910,0.474980395,215613
20200911,0.549105904,683770
20200912,0.501891237,182921
20200913,0.351581677,43458
20200914,0.379655381,724247
20200915,0.459837162,653571
20200916,0.468995092,523329
20200917,0.519494152,1487642
20200918,0.351008132,626333
20200919,0.399718616,196876
20200920,0.376391208,86261
20200921,0.372529355,708307
20200922,0.398302064,480982
20200923,0.447273839,455920
20200924,0.413539606,369555
20200925,0.406517384,536921
20200926,0.768162196,29854
20200927,0.564546836,233179
20200928,0.291608372,605178
20200929,0.500207491,359513
20200930,0.440769149,560514
20201001,0.590478588,73356
20201002,0.255652979,186906
20201003,0.415980653,127878
20201004,0.392699896,184548
20201005,0.33850673,145543
20201006,0.325060816,143131
20201007,0.337732159,477725
20201008,0.369756196,315421
20201009,0.435574191,531078
20201010,0.428734967,269246
20201011,0.569415415,193021
20201012,0.445743429,699606
20201013,0.436785532,412524
20201014,0.552004556,607299
20201015,0.390354963,494960
20201016,0.380248837,261797
20201017,0.288688914,258842
20201018,0.458885149,90521
20201019,0.36466364,549514
20201020,0.480879744,514779
20201021,0.368630842,733755
20201022,0.46566555,586890
20201023,0.43474387,427110
20201024,0.2824011,180336
20201025,0.436358815,254927
20201026,0.376194205,374739
20201027,0.405257761,359480
20201028,0.399425344,900631
20201029,0.361924176,922712
20201030,0.400470826,925452
20201031,0.417382218,399872
20201101,0.444085831,331359
20201102,0.418767002,665249
20201103,0.381277984,986268
20201104,0.390097998,578554
20201105,0.416209772,1174061
20201106,0.441392482,1030056
20201107,0.45670316,740112
20201108,0.439037155,538971
20201109,0.338585006,1299725
20201110,0.358460514,1105960
20201111,0.320458792,1438531
20201112,0.286887596,1291393
20201113,0.361004611,828398
20201114,0.375859269,485494
20201115,0.449974804,539134
20201116,0.403048711,696910
20201117,0.332105222,944387
20201118,0.368858139,714866
20201119,0.340357434,1025885
20201120,0.309375215,1114636
20201121,0.363665332,499345
20201122,0.44435699,358997
20201123,0.417249144,925530
20201124,0.316130806,1275360
20201125,0.407538658,764209
20201126,0.381997676,951519
20201127,0.422279217,1177208
20201128,0.345349495,336618
20201129,0.457978143,546878
20201130,0.40455597,963071
20201201,0.399048417,596664
20201202,0.344748521,1082016
20201203,0.421630365,916798
20201204,0.407473477,759291
20201205,0.503482543,211214
20201206,0.440735187,206892
20201207,0.421053403,801512
20201208,0.468402718,1627602
20201209,0.453375333,343121
20201231,0.580843451,30984
