trade_date,close,change,30MA,MACD,slowj,score,n_vol,n_amount,Go
20190812,51.2,0.21,50.92533333,-0.533194633,16.85737835,0.467820513,-0.004600604,-0.040001178,0
20190813,49.5,-1.7,50.92533333,-0.757613718,11.34269574,0.382603571,0.508950628,0.34947238,1
20190814,50.29,0.79,50.92533333,-0.861786918,15.13090867,0.466108,0.017836207,-0.027810049,0
20190815,50.11,-0.18,50.92533333,-0.947942139,13.99246006,0.519936364,-0.284353424,-0.272926467,1
20190816,51.07,0.96,50.92533333,-0.928058712,64.8300661,0.542361702,-0.00964143,-0.034662022,0
20190819,52.1,1.03,50.92533333,-0.819739119,113.1349398,0.435315385,0.180431515,0.130607093,0
20190820,51.43,-0.67,50.92533333,-0.778978878,123.7256167,0.368188235,-0.036193288,-0.048649234,1
20190821,51.62,0.19,50.92533333,-0.723010268,103.1695363,0.613072414,-0.062885181,-0.076908515,0
20190822,50.21,-1.41,50.92533333,-0.783399418,41.16402116,0.642272727,1.381364505,1.043630547,1
20190823,48.89,-1.32,50.92533333,-0.92708437,5.426740785,0.545625714,1.79456378,1.317341732,1
20190826,49.03,0.14,50.92533333,-1.017924896,-9.19296429,0.539485455,0.588886273,0.379197079,0
20190827,49.54,0.51,50.92533333,-1.036812204,18.34178043,0.512697727,0.617874476,0.423615492,0
20190828,49.81,0.27,50.92533333,-1.018255967,52.74699573,0.579695455,0.983143411,0.73993539,0
20190829,49.1,-0.71,50.92533333,-1.048751724,46.55541333,0.458930952,0.0722075,-0.005117633,1
20190830,49.45,0.35,50.92533333,-1.032772597,38.6396315,0.517959091,0.123070874,0.042134205,0
20190902,49.72,0.27,50.92533333,-0.986945388,42.05414668,0.516442,0.313217982,0.192214751,0
20190903,49.49,-0.23,50.92533333,-0.958141218,55.34250584,0.531581081,0.052246765,-0.015554743,1
20190904,49.37,-0.12,50.92533333,-0.934227509,54.96975652,0.522912,0.183066052,0.081392762,1
20190905,50.14,0.77,50.92533333,-0.843420728,61.79383199,0.569119048,0.964691285,0.713499645,0
20190906,50.49,0.35,50.92533333,-0.734743954,70.93426645,0.536302857,0.638395815,0.470995787,0
20190909,51.58,1.09,50.92533333,-0.554273616,103.8626014,0.442431111,1.194103216,0.933676244,0
20190910,51.15,-0.43,50.92533333,-0.440864963,96.0254091,0.5084,0.428803662,0.317885013,1
20190911,51.11,-0.04,48.40266667,-0.35017881,87.6506107,0.498461538,0.290421178,0.207278943,1
20190912,50.79,-0.32,48.40266667,-0.300664829,56.72853796,0.496428125,0.092201632,0.040377951,1
20190916,51.16,0.37,48.40266667,-0.228929775,61.89975425,0.439431034,-0.084652101,-0.095321003,0
20190917,49.97,-1.19,48.40266667,-0.265046986,38.97241015,0.4585275,0.166513161,0.088686268,1
20190918,50.04,0.07,48.40266667,-0.284739422,17.70190594,0.393112121,-0.43594752,-0.388257473,0
20190919,50.19,0.15,48.40266667,-0.284957263,-5.101734151,0.474721053,-0.338928782,-0.311514454,0
20190920,50.07,-0.12,48.40266667,-0.29145321,2.867581876,0.46779697,-0.257679956,-0.246404235,1
20190923,49.18,-0.89,48.40266667,-0.364218374,8.424925988,0.573503333,0.055239107,-0.017779307,1
20190924,49.87,0.69,48.40266667,-0.362034745,24.55422962,0.49475,-0.130186402,-0.149776228,0
20190925,49.04,-0.83,48.40266667,-0.422409,16.41715799,0.435821951,-0.119595048,-0.152718016,1
20190926,48.49,-0.55,48.40266667,-0.508771632,7.642458169,0.409738235,-0.248909297,-0.256300068,1
20190927,48.58,0.09,48.40266667,-0.563457209,-10.29281706,0.54368125,-0.581073369,-0.512388853,0
20190930,48.78,0.2,48.40266667,-0.583926453,7.769709413,0.497404348,-0.483606655,-0.435579395,0
20191008,48.42,-0.36,48.40266667,-0.622027126,15.66485499,0.464295349,-0.489706386,-0.440275574,1
20191009,48.09,-0.33,48.40266667,-0.671114239,26.32839669,0.547482222,-0.468329286,-0.433382769,1
20191010,49,0.91,48.40266667,-0.629332185,48.79771468,0.629210204,-0.329192152,-0.316479097,0
20191011,48.43,-0.57,48.40266667,-0.634895167,61.03196915,0.427608889,-0.177310384,-0.204313815,1
20191014,48.85,0.42,48.40266667,-0.598514082,73.72881639,0.608135714,-0.083571891,-0.127877503,0
20191015,48,-0.85,48.40266667,-0.630995978,41.25253085,0.4612,-0.167303127,-0.202203418,1
20191016,47.52,-0.48,48.40266667,-0.687544517,18.637593,0.387282222,-0.226117905,-0.253723727,1
20191017,47.52,0,48.40266667,-0.724013663,-9.292863437,0.434768966,-0.606072051,-0.538671432,1
20191018,46.9,-0.62,48.40266667,-0.793794177,-15.40057185,0.48685,-0.185740512,-0.229978212,1
20191021,46.57,-0.33,48.40266667,-0.865744219,2.091870205,0.550628571,-0.441217631,-0.426433598,1
20191022,46.8,0.23,48.40266667,-0.893901726,14.2077575,0.508927273,-0.666947981,-0.589369255,0
20191023,46.6,-0.2,48.40266667,-0.921729952,19.76578539,0.442170968,-0.699843941,-0.613808549,1
20191024,46.66,0.06,48.40266667,-0.928242323,18.33815282,0.530422857,-0.686009769,-0.603536819,0
20191025,47.04,0.38,48.40266667,-0.892452958,24.32991996,0.431617241,-0.622594195,-0.556309225,0
20191028,47.3,0.26,48.40266667,-0.833501712,53.41766758,0.495630303,-0.443905948,-0.420196224,0
20191029,47.15,-0.15,48.40266667,-0.789782055,71.77723633,0.523813462,-0.414914636,-0.396696493,1
20191030,43.96,-3.19,48.40266667,-1.001001332,38.82844742,0.421790196,0.936032442,0.513669656,1
20191031,42.85,-1.11,43.748,-1.243626107,-3.504815217,0.429362791,0.225083107,-0.009519014,1
20191101,43.57,0.72,43.748,-1.362108467,-11.69185246,0.550632353,-0.274474455,-0.343530714,0
20191104,43.43,-0.14,43.748,-1.450582015,13.63090564,0.341937838,-0.426317875,-0.445028054,1
20191105,43.95,0.52,43.748,-1.461886567,37.38401803,0.381647059,-0.162933804,-0.262113047,0
20191106,44.31,0.36,43.748,-1.425365785,39.95556472,0.503145833,0.064210607,-0.093561377,0
20191107,44.68,0.37,43.748,-1.350993482,48.89683959,0.488496053,0.065607394,-0.085814176,0
20191108,44.88,0.2,43.748,-1.261374231,53.9256609,0.4783,0.002702214,-0.119973493,0
20191111,43.95,-0.93,43.748,-1.250973117,52.45260209,0.402722727,-0.339320674,-0.377222113,1
20191112,44.1,0.15,43.748,-1.21660218,51.94179648,0.311309524,-0.536295331,-0.514959764,0
20191113,43.28,-0.82,43.748,-1.241222076,33.37439383,0.350479545,-0.381880022,-0.41417417,1
20191114,43.52,0.24,43.748,-1.227220889,14.71688902,0.396661364,-0.584333576,-0.551775431,0
20191115,43.12,-0.4,43.748,-1.234174706,-5.319620371,0.51844,-0.51810105,-0.509791226,1
20191118,42.83,-0.29,43.748,-1.248692088,-4.343009379,0.323555556,-0.431301005,-0.454398685,1
20191119,43.74,0.91,43.748,-1.173243403,22.27090911,0.434669444,-0.433868979,-0.450439903,0
20191120,43.1,-0.64,43.748,-1.151815021,27.49271747,0.53190625,-0.595976926,-0.56154577,1
20191121,43.62,0.52,43.748,-1.080418825,52.50043097,0.403326,-0.393145413,-0.42206905,0
20191122,43.82,0.2,43.748,-0.996214752,63.23411988,0.454980952,-0.240336139,-0.310717188,0
20191125,44.87,1.05,43.748,-0.835129342,101.608425,0.424219643,0.352256053,0.109997161,0
20191126,44.6,-0.27,43.748,-0.720944143,101.551019,0.3811,0.097075704,-0.068987064,1
20191127,43.9,-0.7,43.748,-0.679107372,70.63946097,0.532303333,-0.492975345,-0.484895337,1
20191128,43.18,-0.72,43.748,-0.696026057,19.76650564,0.46767619,-0.495404666,-0.492597466,1
20191129,43.39,0.21,43.748,-0.68459738,1.269892015,0.503830952,-0.541658032,-0.524646367,0
20191202,43.15,-0.24,43.748,-0.686986908,-2.534664204,0.408827586,-0.550786726,-0.531191992,1
20191203,43.79,0.64,43.748,-0.629976003,28.07688264,0.429721951,-0.507749806,-0.50082187,0
20191204,44.13,0.34,43.748,-0.551007619,47.22074503,0.492726829,-0.255412897,-0.320966907,0
20191205,44.04,-0.09,43.748,-0.490038001,63.42662043,0.411985714,-0.325605579,-0.368649615,1
20191206,43.71,-0.33,43.748,-0.463010089,47.48918001,0.484690476,-0.264786769,-0.33197322,1
20191209,43.38,-0.33,43.748,-0.462882692,23.72399761,0.528257143,-0.378633519,-0.412577304,1
20191210,43.43,0.05,43.748,-0.45351926,18.2286956,0.433396364,-0.56388928,-0.539116655,0
20191211,44.12,0.69,43.748,-0.385972192,60.82772438,0.565284314,-0.026086185,-0.165012558,0
20191212,43.48,-0.64,49.28566667,-0.379706287,60.36272726,0.553862857,-0.117645372,-0.230627165,1
20191213,43.37,-0.11,49.28566667,-0.379244894,45.79165372,0.355817949,0.581129261,0.240788931,1
20191216,44.13,0.76,49.28566667,-0.313934744,42.93333333,0.386286667,0.392986759,0.119969719,0
20191217,45.04,0.91,49.28566667,-0.186595627,79.14611338,0.431265909,1.143931498,0.680689374,0
20191218,44.7,-0.34,49.28566667,-0.111824573,99.22407949,0.276748889,0.254398022,0.046228507,1
20191219,44.97,0.27,49.28566667,-0.030430448,81.09300604,0.3663775,0.115448715,-0.053297016,0
20191220,46.62,1.65,49.28566667,0.165310596,76.90555993,0.542953571,2.288243066,1.56174361,0
20191223,45.54,-1.08,49.28566667,0.230631236,70.56391272,0.598105405,0.479491186,0.23024978,1
20191224,46.78,1.24,49.28566667,0.378097478,80.31050395,0.487487097,0.753886718,0.441469227,0
20191225,46.85,0.07,49.28566667,0.49490895,71.15923064,0.512645946,1.159602833,0.770102937,0
20191226,46.41,-0.44,49.28566667,0.545688206,76.3782086,0.518980769,0.221192393,0.058135539,1
20191227,46,-0.41,49.28566667,0.546547302,44.78850715,0.462106452,0.212849557,0.048177601,1
20191230,47.64,1.64,49.28566667,0.671818135,62.78110593,0.554681818,1.213089919,0.804497524,0
20191231,47.67,0.03,49.28566667,0.764701914,86.9943724,0.366009677,0.472478689,0.26391907,0
20200102,48.17,0.5,49.28566667,0.868645593,113.8792773,0.447085185,0.785480898,0.514727522,0
20200103,48.04,-0.13,49.28566667,0.929813484,87.77375226,0.525016667,0.446796757,0.266629014,1
20200106,48.28,0.24,49.28566667,0.986286179,69.7548238,0.539316667,0.906695646,0.617212389,0
20200107,48.05,-0.23,49.28566667,1.000943861,55.10271474,0.427654545,0.026050524,-0.057794111,1
20200108,47.28,-0.77,49.28566667,0.93959653,38.70358859,0.346825,0.228432909,0.087344544,1
20200109,47.65,0.37,49.28566667,0.9103404,35.03079107,0.492790698,-0.022127988,-0.100594389,0
20200110,46.92,-0.73,49.28566667,0.818811062,19.28763564,0.31201,0.209087939,0.057823904,1
20200113,51.61,4.69,49.28566667,1.111899916,78.67778184,0.510091045,4.925309083,3.946852873,0
20200114,53.44,1.83,49.28566667,1.474839618,89.74751763,0.609476471,6.032563004,5.202308889,0
20200115,53.31,-0.13,49.28566667,1.732016425,105.2288389,0.448678947,2.390358713,2.01433626,1
20200116,54.09,0.78,49.28566667,1.975992369,75.22366386,0.510672414,2.816820961,2.346632861,0
20200117,57.95,3.86,49.28566667,2.45254341,81.95273586,0.55959697,5.06088567,4.597456389,0
20200120,58.76,0.81,49.28566667,2.862575781,98.63553909,0.557079412,2.414201525,2.281411588,0
20200121,56.72,-2.04,49.28566667,2.988469226,87.96756531,0.587686667,1.297842057,1.230921427,1
20200122,59.27,2.55,49.28566667,3.256465865,86.80572526,0.514064706,2.727489218,2.616491002,0
20200123,59.83,0.56,49.28566667,3.473996385,79.56578744,0.5433125,2.308360996,2.269086774,0
20200203,53.85,-5.98,62.248,3.12779954,37.73519697,0.512776923,0.106633489,0.108121146,1
20200204,56.36,2.51,62.248,3.021146176,16.56533079,0.537883871,3.185776314,2.852530864,0
20200205,60.81,4.45,62.248,3.258142587,44.06012985,0.444274074,4.0892711,4.010817393,0
20200206,60.75,-0.06,62.248,3.401907381,103.6075796,0.383644828,2.418303443,2.371686227,1
20200207,57.9,-2.85,62.248,3.248425013,91.05803211,0.421291304,2.650350257,2.510630062,1
20200210,60.93,3.03,62.248,3.332865608,64.76339346,0.405041053,3.013278545,3.007869601,0
20200211,59.04,-1.89,62.248,3.210272164,42.6049203,0.273355405,1.209619198,1.232487274,1
20200212,59.19,0.15,62.248,3.089604683,57.65672586,0.264737931,1.224357729,1.249420723,0
20200213,57.55,-1.64,62.248,2.829029253,35.51623269,0.266750943,1.679145314,1.639028557,1
20200214,56.9,-0.65,62.248,2.540783212,23.63047145,0.370008,1.382338652,1.31147608,1
20200217,58.48,1.58,62.248,2.412034511,16.0264679,0.345971875,1.367542426,1.328248774,0
20200218,59.47,0.99,62.248,2.362649808,30.99132841,0.45123913,1.580317512,1.573754358,0
20200219,61.91,2.44,62.248,2.49167718,64.6521412,0.374695,3.988462415,4.147168667,0
20200220,68.1,6.19,62.248,3.058160993,110.1830693,0.432920253,6.428889239,7.027781373,0
20200221,67.5,-0.6,62.248,3.419273257,124.937589,0.371029508,4.192442773,4.640234208,1
20200224,66.2,-1.3,62.248,3.55952619,109.4732063,0.453101961,3.072843597,3.38404645,1
20200225,70.85,4.65,62.248,3.999786737,88.59541465,0.407645946,3.642490772,4.170724662,0
20200226,71.7,0.85,62.248,4.366944866,75.86203984,0.429861702,4.970690911,5.957690287,0
20200227,70.05,-1.65,62.248,4.473214684,70.94681752,0.4507,2.090879511,2.589841516,1
20200228,65.37,-4.68,62.248,4.132164374,38.70681274,0.523017241,2.845800643,3.203529784,1
20200302,66.85,1.48,62.248,3.935932201,19.78877743,0.429457143,1.54896943,1.829064773,0
20200303,67.87,1.02,62.248,3.818702639,15.18441088,0.472553571,2.108763548,2.532070435,0
20200304,66.58,-1.29,62.248,3.580432154,15.88712768,0.407128571,1.034076919,1.298003254,1
20200305,66.81,0.23,62.248,3.371297932,17.49166924,0.399218919,0.908219111,1.170948419,0
20200306,65.36,-1.45,62.248,3.053357468,4.654534722,0.370125455,0.645720398,0.889343911,1
20200309,59.45,-5.91,62.248,2.298009726,-2.448632212,0.380816667,2.318654774,2.366364662,1
20200310,60.17,0.72,62.248,1.737460814,3.264408982,0.324445652,2.022995231,1.984588312,0
20200311,58.75,-1.42,62.248,1.16520784,8.682056401,0.426531707,1.509460697,1.53184649,1
20200312,57.03,-1.72,62.248,0.566374794,14.97650852,0.290053846,1.626580206,1.516013721,1
20200313,55.66,-1.37,62.248,-0.018538559,14.1508565,0.446821569,1.405649995,1.232451228,1
20200316,53.88,-1.78,55.77066667,-0.618587043,11.74513396,0.505326866,1.700178889,1.529238309,1
20200317,53.04,-0.84,55.77066667,-1.148669621,11.45087906,0.481660714,1.033915578,0.869402604,1
20200318,52.09,-0.95,55.77066667,-1.626669708,-1.559927973,0.46717551,0.939089735,0.804474134,1
20200319,51.36,-0.73,55.77066667,-2.040867272,3.263030195,0.385539623,1.18974541,0.927449275,1
20200320,52.52,1.16,55.77066667,-2.249587674,18.77271174,0.43295,0.658233789,0.52812167,0
20200323,48.15,-4.37,55.77066667,-2.736082716,15.59247525,0.410518182,1.745854952,1.283543734,1
20200324,49.73,1.58,55.77066667,-2.960019485,21.18105553,0.331735484,1.311552431,0.942737174,0
20200325,52.25,2.52,55.77066667,-2.900710463,38.78989422,0.575864384,2.287660351,1.852023915,0
20200326,54.27,2.02,55.77066667,-2.66004715,82.67180419,0.416302941,2.366354677,2.003415,0
20200327,54.78,0.51,55.77066667,-2.400495585,110.5599823,0.503862903,1.598825837,1.426443631,0
20200330,56.23,1.45,55.77066667,-2.054117627,109.8610939,0.462372671,2.738515305,2.487145576,0
20200331,59.97,3.74,55.77066667,-1.46098256,111.7394075,0.41067193,2.983083109,2.814838379,0
20200401,57.12,-2.85,55.77066667,-1.206976651,87.54941126,0.381600952,3.160327698,2.999385198,1
20200402,56.59,-0.53,55.77066667,-1.036493656,71.16093929,0.474872115,1.643383918,1.482804115,1
20200403,55,-1.59,55.77066667,-1.017950071,44.27994787,0.46046962,0.898844893,0.83124692,1
20200407,56.31,1.31,55.77066667,-0.887319626,42.80235498,0.362121569,1.128317283,1.050009394,0
20200408,55.32,-0.99,55.77066667,-0.85383629,34.32758024,0.407207407,0.442273235,0.427023898,1
20200409,55.65,0.33,55.77066667,-0.791547793,15.27143271,0.421177273,0.485977397,0.480743795,0
20200410,54.57,-1.08,55.77066667,-0.819879622,-7.601113629,0.467610976,0.468892116,0.446420945,1
20200413,55.8,1.23,55.77066667,-0.734613909,-0.611529127,0.373047541,0.131526223,0.16075627,0
20200414,57.92,2.12,55.77066667,-0.49032181,43.51742648,0.419709756,1.643629902,1.551843077,0
20200415,60.14,2.22,55.77066667,-0.116243136,89.97082413,0.459209836,2.476984289,2.471731894,0
20200416,60.01,-0.13,55.77066667,0.167792784,102.3037125,0.514202597,0.853577996,0.92556914,1
20200417,58.8,-1.21,55.77066667,0.291891664,76.26160566,0.393660784,0.752594957,0.815632165,1
20200420,58.86,0.06,55.77066667,0.390580055,54.3369507,0.410801887,0.188116782,0.270707664,0
20200421,59.37,0.51,55.77066667,0.504132726,52.07659115,0.437596939,0.645014922,0.693078661,0
20200422,59.43,0.06,55.77066667,0.592139715,63.20118662,0.42613125,0.349162714,0.424239216,0
20200423,58.25,-1.18,55.77066667,0.560211976,54.51145079,0.537667347,0.286629849,0.371032155,1
20200424,58.73,0.48,55.77066667,0.567103781,43.20018749,0.489305556,0.516041434,0.589711275,0
20200427,56.98,-1.75,55.77066667,0.426439483,0.721982057,0.459010909,0.542717205,0.576701873,1
20200428,56.98,0,59.21566667,0.311372703,8.676484214,0.45884,0.432077689,0.442097605,1
20200429,58,1.02,59.21566667,0.299039781,28.52646049,0.377261842,0.852042325,0.874784964,0
20200430,59.96,1.96,59.21566667,0.442322652,98.31970025,0.424624675,1.471040465,1.487877823,0
20200506,62.18,2.22,59.21566667,0.726634614,126.0728158,0.492948649,1.621094974,1.698798283,0
20200507,60.09,-2.09,59.21566667,0.774381768,105.9067455,0.384530526,1.542921292,1.59550972,1
20200508,59.78,-0.31,59.21566667,0.778236299,69.37210358,0.409418182,0.925125432,0.985136739,1
20200511,58.88,-0.9,59.21566667,0.700592569,37.92574241,0.441736154,1.146746723,1.159218007,1
20200512,59.13,0.25,59.21566667,0.651719646,43.1955211,0.312411828,0.148340875,0.233640171,0
20200513,58.99,-0.14,59.21566667,0.594833799,47.48779788,0.431428378,0.230053339,0.3197781,1
20200514,57.69,-1.3,59.21566667,0.439782678,13.31088664,0.451979208,0.313521662,0.375078387,1
20200515,57.96,0.27,59.21566667,0.334830574,-7.262076138,0.463386765,0.133961877,0.207769934,0
20200518,57.18,-0.78,59.21566667,0.186565186,-18.89666268,0.443988525,0.15667542,0.217334406,1
20200519,58.22,1.04,59.21566667,0.151239709,22.46590216,0.405617778,0.033436027,0.119712298,0
20200520,59.01,0.79,59.21566667,0.184859467,65.02854672,0.52260274,0.847231936,0.905026064,0
20200521,57.15,-1.86,59.21566667,0.060717004,52.33369935,0.424780882,0.343518215,0.390873577,1
20200522,56.03,-1.12,59.21566667,-0.12658227,23.48638785,0.548867273,0.013947452,0.075619913,1
20200525,56.52,0.49,59.21566667,-0.232795864,-4.000836914,0.41960566,-0.362082815,-0.265174704,0
20200526,58.3,1.78,59.21566667,-0.171364396,41.00100692,0.532934286,0.08527896,0.161816539,0
20200527,57.3,-1,59.21566667,-0.201053538,63.290852,0.570888793,0.258869607,0.328928653,1
20200528,57.48,0.18,59.21566667,-0.207664079,62.76236072,0.396225664,-0.055717793,0.024810548,0
20200529,57.41,-0.07,59.21566667,-0.216060781,38.16521933,0.473095,-0.266045939,-0.162946377,1
20200601,59.33,1.92,59.21566667,-0.067014769,69.49454464,0.491898571,0.805312884,0.848409086,0
20200602,61,1.67,59.21566667,0.183742246,95.01308942,0.477774359,1.308892097,1.364903957,0
20200603,59.93,-1.07,59.21566667,0.29275424,96.80382923,0.455276389,0.635901198,0.726526381,1
20200604,60.11,0.18,59.21566667,0.389185242,74.15403344,0.571964557,0.16819071,0.283696773,0
20200605,63.2,3.09,59.21566667,0.706797164,83.39271512,0.542362992,2.00740232,2.103552795,0
20200608,62.79,-0.41,59.21566667,0.914877192,96.79649988,0.55982,0.936288905,1.096282012,1
20200609,61.98,-0.81,59.21566667,1.002861519,88.91019302,0.413743443,1.304682158,1.455400857,1
20200610,61.05,-0.93,59.21566667,0.986178453,51.30690771,0.460489583,1.094668861,1.193268396,1
20200611,62.84,1.79,59.21566667,1.104661197,54.28613261,0.42752069,2.1776252,2.32210975,0
20200612,61.48,-1.36,78.55566667,1.076410798,48.13330423,0.460295699,0.971481982,1.076166966,1
20200615,62.5,1.02,78.55566667,1.123378026,59.31395106,0.500367832,1.204604399,1.346668717,0
20200616,64.1,1.6,78.55566667,1.27500901,74.75618984,0.603903279,1.416217742,1.604161238,0
20200617,64.11,0.01,78.55566667,1.380075918,104.8379072,0.47104878,0.613113492,0.779835654,0
20200618,66.74,2.63,78.55566667,1.656466505,121.5048279,0.453069231,2.163815557,2.440093092,0
20200619,66.99,0.25,78.55566667,1.874077745,92.64322273,0.385555714,1.491108645,1.820275008,0
20200622,68,1.01,78.55566667,2.103783672,86.23495532,0.426530189,1.210529661,1.528232371,0
20200623,71.03,3.03,78.55566667,2.501487361,82.51923739,0.550525,1.948943044,2.408806704,0
20200624,71.7,0.67,78.55566667,2.838018886,92.5643679,0.469556604,1.215437591,1.688549454,0
20200629,70.6,-1.1,78.55566667,2.981591803,83.55623364,0.442540323,0.947058644,1.360914165,1
20200630,71.8,1.2,78.55566667,3.155825948,81.85962366,0.382195062,0.906230742,1.34264373,0
